STATION,DATE,PRCP,TMAX,TMIN
USW00014739,1992-04-17,0.76,40,36
USW00014739,1992-04-18,0.09,42,36
USW00014739,1992-04-19,0,48,39
USW00014739,1992-04-20,0,64,42
USW00014739,1992-04-21,0,75,54
USW00014739,1992-04-22,0.05,69,56
USW00014739,1992-04-23,0,76,44
USW00014739,1992-04-24,0.44,50,41
USW00014739,1992-04-25,0.22,41,38
USW00014739,1992-04-26,0.07,44,37
USW00014739,1992-04-27,0,50,38
USW00014739,1992-04-28,0,56,37
USW00014739,1992-04-29,0,52,37
USW00014739,1992-04-30,0,64,38
USW00014739,1992-05-01,0.06,63,51
USW00014739,1992-05-02,0.76,70,45
USW00014739,1992-05-03,0.01,69,45
USW00014739,1992-05-04,0,60,44
USW00014739,1992-05-05,0,47,39
USW00014739,1992-05-06,0,48,38
USW00014739,1992-05-07,0,49,37
USW00014739,1992-05-08,0.11,49,44
USW00014739,1992-05-09,0.17,54,45
USW00014739,1992-05-10,0,66,48
USW00014739,1992-05-11,0,52,43
USW00014739,1992-05-12,0,52,41
USW00014739,1992-05-13,0.01,57,47
USW00014739,1992-05-14,0,73,51
USW00014739,1992-05-15,0,56,48
USW00014739,1992-05-16,0.05,55,48
USW00014739,1992-05-17,0,65,45
USW00014739,1992-05-18,0.01,79,55
USW00014739,1992-05-19,0,58,52
USW00014739,1992-05-20,0,74,50
USW00014739,1992-05-21,0,82,55
USW00014739,1992-05-22,0,88,65
USW00014739,1992-05-23,0,92,62
USW00014739,1992-05-24,0.08,74,46
USW00014739,1992-05-25,0,53,45
USW00014739,1992-05-26,0,52,41
USW00014739,1992-05-27,0,53,46
USW00014739,1992-05-28,0,68,47
USW00014739,1992-05-29,0,71,50
USW00014739,1992-05-30,0,73,50
USW00014739,1992-05-31,0.14,65,52
USW00014739,1992-06-01,1.94,53,48
USW00014739,1992-06-02,0,69,50
USW00014739,1992-06-03,0,82,55
USW00014739,1992-06-04,0,81,59
USW00014739,1992-06-05,0.18,60,54
USW00014739,1992-06-06,0.84,74,55
USW00014739,1992-06-07,0,83,57
USW00014739,1992-06-08,0.42,87,65
USW00014739,1992-06-09,0,79,65
USW00014739,1992-06-10,0,72,60
USW00014739,1992-06-11,0,68,58
USW00014739,1992-06-12,0,84,60
USW00014739,1992-06-13,0,86,65
USW00014739,1992-06-14,0,87,64
USW00014739,1992-06-15,0,69,55
USW00014739,1992-06-16,0,75,54
USW00014739,1992-06-17,0,75,58
USW00014739,1992-06-18,0,80,58
USW00014739,1992-06-19,0.01,79,62
USW00014739,1992-06-20,0.1,80,65
USW00014739,1992-06-21,0.01,80,63
USW00014739,1992-06-22,0,71,57
USW00014739,1992-06-23,0,74,53
USW00014739,1992-06-24,0.39,68,56
USW00014739,1992-06-25,0.08,75,58
USW00014739,1992-06-26,0,81,59
USW00014739,1992-06-27,0.64,77,61
USW00014739,1992-06-28,0,80,61
USW00014739,1992-06-29,0,87,63
USW00014739,1992-06-30,0,84,65
USW00014739,1992-07-01,0,75,65
USW00014739,1992-07-02,0,68,56
USW00014739,1992-07-03,0.04,66,55
USW00014739,1992-07-04,0.27,62,56
USW00014739,1992-07-05,0,73,57
USW00014739,1992-07-06,0.23,74,59
USW00014739,1992-07-07,0,78,58
USW00014739,1992-07-08,0,80,64
USW00014739,1992-07-09,0.47,87,64
USW00014739,1992-07-10,0,85,69
USW00014739,1992-07-11,0.18,86,64
USW00014739,1992-07-12,0,84,66
USW00014739,1992-07-13,0,87,65
USW00014739,1992-07-14,0.2,80,62
USW00014739,1992-07-15,0.4,67,58
USW00014739,1992-07-16,0.01,67,58
USW00014739,1992-07-17,0,72,59
USW00014739,1992-07-18,0.01,89,64
USW00014739,1992-07-19,0,83,65
USW00014739,1992-07-20,0,87,63
USW00014739,1992-07-21,0,85,70
USW00014739,1992-07-22,0,71,61
USW00014739,1992-07-23,0.37,67,54
USW00014739,1992-07-24,0,74,55
USW00014739,1992-07-25,0,77,60
USW00014739,1992-07-26,0,80,60
USW00014739,1992-07-27,0,76,64
USW00014739,1992-07-28,0,80,63
USW00014739,1992-07-29,0.05,86,63
USW00014739,1992-07-30,0,81,67
USW00014739,1992-07-31,0.43,73,61
USW00014739,1992-08-01,0.03,76,65
USW00014739,1992-08-02,0,85,60
USW00014739,1992-08-03,0,84,65
USW00014739,1992-08-04,0.01,82,60
USW00014739,1992-08-05,0,80,62
USW00014739,1992-08-06,0,84,62
USW00014739,1992-08-07,0,82,61
USW00014739,1992-08-08,0,78,60
USW00014739,1992-08-09,0.83,70,61
USW00014739,1992-08-10,0,74,63
USW00014739,1992-08-11,0.45,91,68
USW00014739,1992-08-12,0,73,61
USW00014739,1992-08-13,0,71,59
USW00014739,1992-08-14,0.31,66,59
USW00014739,1992-08-15,0.2,65,58
USW00014739,1992-08-16,0.88,61,59
USW00014739,1992-08-17,0.39,63,59
USW00014739,1992-08-18,1.14,69,62
USW00014739,1992-08-19,0.01,82,63
USW00014739,1992-08-20,0,75,60
USW00014739,1992-08-21,0,80,57
USW00014739,1992-08-22,0,81,61
USW00014739,1992-08-23,0,76,67
USW00014739,1992-08-24,0,85,65
USW00014739,1992-08-25,0,89,66
USW00014739,1992-08-26,0,80,71
USW00014739,1992-08-27,0,86,71
USW00014739,1992-08-28,0,85,71
USW00014739,1992-08-29,0,82,65
USW00014739,1992-08-30,0,81,59
USW00014739,1992-08-31,0,81,64
USW00014739,1992-09-01,0,73,58
USW00014739,1992-09-02,0,74,53
USW00014739,1992-09-03,0.89,62,55
USW00014739,1992-09-04,0,65,55
USW00014739,1992-09-05,0,70,56
USW00014739,1992-09-06,0,67,57
USW00014739,1992-09-07,0,70,57
USW00014739,1992-09-08,0.24,78,65
USW00014739,1992-09-09,0.02,85,69
USW00014739,1992-09-10,0,84,70
USW00014739,1992-09-11,0.48,77,62
USW00014739,1992-09-12,0,64,53
USW00014739,1992-09-13,0,64,51
USW00014739,1992-09-14,0,75,53
USW00014739,1992-09-15,0,78,54
USW00014739,1992-09-16,0,84,62
USW00014739,1992-09-17,0,85,66
USW00014739,1992-09-18,0,84,69
USW00014739,1992-09-19,0.13,74,57
USW00014739,1992-09-20,0,65,51
USW00014739,1992-09-21,0,76,53
USW00014739,1992-09-22,0.17,84,59
USW00014739,1992-09-23,0.31,66,47
USW00014739,1992-09-24,0,55,42
USW00014739,1992-09-25,0,60,44
USW00014739,1992-09-26,1.22,61,57
USW00014739,1992-09-27,0,77,59
USW00014739,1992-09-28,0,75,61
USW00014739,1992-09-29,0,66,47
USW00014739,1992-09-30,0,53,39
USW00014739,1992-10-01,0,53,36
USW00014739,1992-10-02,0,71,40
USW00014739,1992-10-03,0,78,58
USW00014739,1992-10-04,0,71,48
USW00014739,1992-10-05,0,53,40
USW00014739,1992-10-06,0,54,39
USW00014739,1992-10-07,0,72,46
USW00014739,1992-10-08,0,61,47
USW00014739,1992-10-09,0.08,70,50
USW00014739,1992-10-10,0.55,73,60
USW00014739,1992-10-11,0.02,62,56
USW00014739,1992-10-12,0.39,66,53
USW00014739,1992-10-13,0,63,48
USW00014739,1992-10-14,0,59,46
USW00014739,1992-10-15,0.01,62,52
USW00014739,1992-10-16,0.01,65,51
USW00014739,1992-10-17,0.04,65,43
USW00014739,1992-10-18,0,50,38
USW00014739,1992-10-19,0.09,49,40
USW00014739,1992-10-20,0,51,38
USW00014739,1992-10-21,0.1,50,45
USW00014739,1992-10-22,0,52,40
USW00014739,1992-10-23,0,62,43
USW00014739,1992-10-24,0.11,66,47
USW00014739,1992-10-25,0.18,54,41
USW00014739,1992-10-26,0,55,40
USW00014739,1992-10-27,0,55,41
USW00014739,1992-10-28,0,58,36
USW00014739,1992-10-29,0,60,43
USW00014739,1992-10-30,0.01,56,45
USW00014739,1992-10-31,0.03,49,35
USW00014739,1992-11-01,0,45,33
USW00014739,1992-11-02,0,43,30
USW00014739,1992-11-03,0.72,49,41
USW00014739,1992-11-04,0.02,55,46
USW00014739,1992-11-05,0.2,58,43
USW00014739,1992-11-06,0.06,51,38
USW00014739,1992-11-07,0,44,32
USW00014739,1992-11-08,0,40,27
USW00014739,1992-11-09,0,40,25
USW00014739,1992-11-10,0,43,26
USW00014739,1992-11-11,0.06,55,38
USW00014739,1992-11-12,0,59,45
USW00014739,1992-11-13,0.31,64,42
USW00014739,1992-11-14,0,47,37
USW00014739,1992-11-15,0,48,34
USW00014739,1992-11-16,0,41,30
USW00014739,1992-11-17,0.12,39,34
USW00014739,1992-11-18,0.08,35,31
USW00014739,1992-11-19,0,40,29
USW00014739,1992-11-20,0,40,26
USW00014739,1992-11-21,0.04,59,34
USW00014739,1992-11-22,0.54,61,53
USW00014739,1992-11-23,3.31,63,41
USW00014739,1992-11-24,0.14,45,40
USW00014739,1992-11-25,0.11,46,43
USW00014739,1992-11-26,0.43,58,45
USW00014739,1992-11-27,0,59,42
USW00014739,1992-11-28,0,50,38
USW00014739,1992-11-29,0,49,37
USW00014739,1992-11-30,0,45,40
USW00014739,1992-12-01,0,50,37
USW00014739,1992-12-02,0,48,35
USW00014739,1992-12-03,0.9,45,37
USW00014739,1992-12-04,0.01,43,33
USW00014739,1992-12-05,0.08,35,23
USW00014739,1992-12-06,0,35,21
USW00014739,1992-12-07,0,42,30
USW00014739,1992-12-08,0,31,18
USW00014739,1992-12-09,0,30,16
USW00014739,1992-12-10,0,39,21
USW00014739,1992-12-11,1.38,43,37
USW00014739,1992-12-12,4.21,39,33
USW00014739,1992-12-13,0.14,41,33
USW00014739,1992-12-14,0,38,31
USW00014739,1992-12-15,0,40,29
USW00014739,1992-12-16,0,45,32
USW00014739,1992-12-17,0.67,56,42
USW00014739,1992-12-18,0,46,31
USW00014739,1992-12-19,0,43,27
USW00014739,1992-12-20,0.09,48,32
USW00014739,1992-12-21,0,34,28
USW00014739,1992-12-22,0,43,28
USW00014739,1992-12-23,0,44,30
USW00014739,1992-12-24,0,39,13
USW00014739,1992-12-25,0.01,42,13
USW00014739,1992-12-26,0,36,22
USW00014739,1992-12-27,0,25,14
USW00014739,1992-12-28,0,38,21
USW00014739,1992-12-29,0.28,47,35
USW00014739,1992-12-30,0.23,43,38
USW00014739,1992-12-31,0.26,53,37
USW00014739,1993-01-01,0,49,22
USW00014739,1993-01-02,0,32,19
USW00014739,1993-01-03,0,43,16
USW00014739,1993-01-04,0.02,61,43
USW00014739,1993-01-05,0.65,62,38
USW00014739,1993-01-06,0,39,34
USW00014739,1993-01-07,0,43,35
USW00014739,1993-01-08,0,44,34
USW00014739,1993-01-09,0,34,22
USW00014739,1993-01-10,0,22,15
USW00014739,1993-01-11,0.02,32,19
USW00014739,1993-01-12,0.02,35,31
USW00014739,1993-01-13,0.68,36,22
USW00014739,1993-01-14,0.05,25,20
USW00014739,1993-01-15,0.12,33,24
USW00014739,1993-01-16,0,40,28
USW00014739,1993-01-17,0,35,27
USW00014739,1993-01-18,0,35,19
USW00014739,1993-01-19,0,26,17
USW00014739,1993-01-20,0,42,19
USW00014739,1993-01-21,0,40,26
USW00014739,1993-01-22,0.22,48,36
USW00014739,1993-01-23,0.03,52,40
USW00014739,1993-01-24,0.1,54,33
USW00014739,1993-01-25,0.02,54,31
USW00014739,1993-01-26,0,34,23
USW00014739,1993-01-27,0,37,28
USW00014739,1993-01-28,0,37,28
USW00014739,1993-01-29,0,44,18
USW00014739,1993-01-30,0.02,30,11
USW00014739,1993-01-31,0.22,24,10
USW00014739,1993-02-01,0.05,20,10
USW00014739,1993-02-02,0.03,25,10
USW00014739,1993-02-03,0,39,19
USW00014739,1993-02-04,0,38,24
USW00014739,1993-02-05,0,50,24
USW00014739,1993-02-06,0,33,6
USW00014739,1993-02-07,0,26,2
USW00014739,1993-02-08,0,42,22
USW00014739,1993-02-09,0,26,12
USW00014739,1993-02-10,0,48,24
USW00014739,1993-02-11,0,45,29
USW00014739,1993-02-12,1.01,39,29
USW00014739,1993-02-13,1.09,42,32
USW00014739,1993-02-14,0,40,26
USW00014739,1993-02-15,0,40,23
USW00014739,1993-02-16,1.4,51,30
USW00014739,1993-02-17,0.01,50,25
USW00014739,1993-02-18,0.04,29,22
USW00014739,1993-02-19,0.09,26,18
USW00014739,1993-02-20,0,29,15
USW00014739,1993-02-21,0.59,34,14
USW00014739,1993-02-22,0.55,36,24
USW00014739,1993-02-23,0.05,35,22
USW00014739,1993-02-24,0,27,16
USW00014739,1993-02-25,0,24,9
USW00014739,1993-02-26,0,30,11
USW00014739,1993-02-27,0.03,27,16
USW00014739,1993-02-28,0,33,19
USW00014739,1993-03-01,0,44,22
USW00014739,1993-03-02,0,43,29
USW00014739,1993-03-03,0,48,33
USW00014739,1993-03-04,0.01,40,33
USW00014739,1993-03-05,0.91,37,25
USW00014739,1993-03-06,0.02,41,23
USW00014739,1993-03-07,0,47,31
USW00014739,1993-03-08,0,49,32
USW00014739,1993-03-09,0.06,45,37
USW00014739,1993-03-10,0.19,42,33
USW00014739,1993-03-11,0.2,41,30
USW00014739,1993-03-12,0,32,24
USW00014739,1993-03-13,1.83,36,27
USW00014739,1993-03-14,0.12,41,19
USW00014739,1993-03-15,0,28,12
USW00014739,1993-03-16,0,43,23
USW00014739,1993-03-17,0.74,52,26
USW00014739,1993-03-18,0.15,30,16
USW00014739,1993-03-19,0,28,13
USW00014739,1993-03-20,0,42,20
USW00014739,1993-03-21,0.07,42,32
USW00014739,1993-03-22,0,49,36
USW00014739,1993-03-23,0.01,41,32
USW00014739,1993-03-24,1.44,36,33
USW00014739,1993-03-25,0,41,35
USW00014739,1993-03-26,0,57,38
USW00014739,1993-03-27,0,60,39
USW00014739,1993-03-28,0.27,53,42
USW00014739,1993-03-29,1.44,50,41
USW00014739,1993-03-30,0.21,50,40
USW00014739,1993-03-31,0,52,40
USW00014739,1993-04-01,1.33,42,37
USW00014739,1993-04-02,0.04,38,34
USW00014739,1993-04-03,0.05,45,34
USW00014739,1993-04-04,0,43,35
USW00014739,1993-04-05,0,53,33
USW00014739,1993-04-06,0,47,33
USW00014739,1993-04-07,0,49,35
USW00014739,1993-04-08,0,53,37
USW00014739,1993-04-09,0,49,42
USW00014739,1993-04-10,0.2,52,42
USW00014739,1993-04-11,0,58,45
USW00014739,1993-04-12,0.83,51,42
USW00014739,1993-04-13,0.04,52,45
USW00014739,1993-04-14,0,50,45
USW00014739,1993-04-15,0.01,49,44
USW00014739,1993-04-16,0,70,46
USW00014739,1993-04-17,0.85,66,50
USW00014739,1993-04-18,0,54,45
USW00014739,1993-04-19,0,73,40
USW00014739,1993-04-20,0,71,52
USW00014739,1993-04-21,0,70,53
USW00014739,1993-04-22,0.35,54,44
USW00014739,1993-04-23,0.06,49,44
USW00014739,1993-04-24,0,68,42
USW00014739,1993-04-25,0,73,51
USW00014739,1993-04-26,0.7,71,36
USW00014739,1993-04-27,0.4,47,33
USW00014739,1993-04-28,0,52,37
USW00014739,1993-04-29,0,56,38
USW00014739,1993-04-30,0,53,46
USW00014739,1993-05-01,0,60,48
USW00014739,1993-05-02,0,70,49
USW00014739,1993-05-03,0,51,45
USW00014739,1993-05-04,0,65,45
USW00014739,1993-05-05,0,77,58
USW00014739,1993-05-06,0,80,62
USW00014739,1993-05-07,0,65,50
USW00014739,1993-05-08,0,70,50
USW00014739,1993-05-09,0,82,54
USW00014739,1993-05-10,0,56,49
USW00014739,1993-05-11,0.08,91,53
USW00014739,1993-05-12,0,70,50
USW00014739,1993-05-13,0,62,48
USW00014739,1993-05-14,0,58,50
USW00014739,1993-05-15,0,73,50
USW00014739,1993-05-16,0.08,77,55
USW00014739,1993-05-17,0.01,70,53
USW00014739,1993-05-18,0.27,60,50
USW00014739,1993-05-19,0.26,51,49
USW00014739,1993-05-20,0.08,52,49
USW00014739,1993-05-21,0,70,50
USW00014739,1993-05-22,0,64,53
USW00014739,1993-05-23,0,72,51
USW00014739,1993-05-24,0,76,53
USW00014739,1993-05-25,0,84,61
USW00014739,1993-05-26,0,70,59
USW00014739,1993-05-27,0.02,69,55
USW00014739,1993-05-28,0,73,53
USW00014739,1993-05-29,0.01,71,55
USW00014739,1993-05-30,0,76,51
USW00014739,1993-05-31,0.23,62,53
USW00014739,1993-06-01,0.32,72,53
USW00014739,1993-06-02,0,72,48
USW00014739,1993-06-03,0,77,54
USW00014739,1993-06-04,0,75,55
USW00014739,1993-06-05,0.1,68,52
USW00014739,1993-06-06,0.41,57,50
USW00014739,1993-06-07,0,77,51
USW00014739,1993-06-08,0.01,80,57
USW00014739,1993-06-09,0,71,59
USW00014739,1993-06-10,0,88,57
USW00014739,1993-06-11,0.02,82,59
USW00014739,1993-06-12,0,60,55
USW00014739,1993-06-13,0,86,54
USW00014739,1993-06-14,0,90,61
USW00014739,1993-06-15,0.03,83,61
USW00014739,1993-06-16,0,81,64
USW00014739,1993-06-17,0,74,61
USW00014739,1993-06-18,0,92,65
USW00014739,1993-06-19,0.56,89,61
USW00014739,1993-06-20,0.1,73,62
USW00014739,1993-06-21,0.08,85,61
USW00014739,1993-06-22,0,85,65
USW00014739,1993-06-23,0,81,60
USW00014739,1993-06-24,0,73,61
USW00014739,1993-06-25,0,89,58
USW00014739,1993-06-26,0,93,64
USW00014739,1993-06-27,0.01,82,68
USW00014739,1993-06-28,0.07,92,67
USW00014739,1993-06-29,0.04,84,65
USW00014739,1993-06-30,0,83,64
USW00014739,1993-07-01,0,72,59
USW00014739,1993-07-02,0,67,56
USW00014739,1993-07-03,0.35,69,61
USW00014739,1993-07-04,0,90,68
USW00014739,1993-07-05,0,76,67
USW00014739,1993-07-06,0,92,65
USW00014739,1993-07-07,0,99,73
USW00014739,1993-07-08,0.55,88,69
USW00014739,1993-07-09,0,96,70
USW00014739,1993-07-10,0,99,73
USW00014739,1993-07-11,0,92,76
USW00014739,1993-07-12,0,85,77
USW00014739,1993-07-13,0,91,73
USW00014739,1993-07-14,0,86,73
USW00014739,1993-07-15,0,88,70
USW00014739,1993-07-16,0.05,84,64
USW00014739,1993-07-17,0,82,59
USW00014739,1993-07-18,0,81,65
USW00014739,1993-07-19,0.04,82,62
USW00014739,1993-07-20,0.12,85,62
USW00014739,1993-07-21,0,90,64
USW00014739,1993-07-22,0,82,63
USW00014739,1993-07-23,0,81,64
USW00014739,1993-07-24,0,84,64
USW00014739,1993-07-25,0,74,61
USW00014739,1993-07-26,0,71,61
USW00014739,1993-07-27,0.62,72,60
USW00014739,1993-07-28,0,84,65
USW00014739,1993-07-29,0.02,82,68
USW00014739,1993-07-30,0,86,62
USW00014739,1993-07-31,0,81,67
USW00014739,1993-08-01,0,81,68
USW00014739,1993-08-02,0,89,67
USW00014739,1993-08-03,0,92,74
USW00014739,1993-08-04,0.2,86,68
USW00014739,1993-08-05,0,80,67
USW00014739,1993-08-06,0,75,63
USW00014739,1993-08-07,0,72,62
USW00014739,1993-08-08,0,78,60
USW00014739,1993-08-09,0,79,65
USW00014739,1993-08-10,0,82,62
USW00014739,1993-08-11,0,75,63
USW00014739,1993-08-12,0,74,62
USW00014739,1993-08-13,0.13,75,64
USW00014739,1993-08-14,0,82,64
USW00014739,1993-08-15,0,79,66
USW00014739,1993-08-16,0,77,64
USW00014739,1993-08-17,0.3,77,66
USW00014739,1993-08-18,0,75,65
USW00014739,1993-08-19,0,75,64
USW00014739,1993-08-20,0.65,84,64
USW00014739,1993-08-21,0,75,62
USW00014739,1993-08-22,0,70,57
USW00014739,1993-08-23,0,78,58
USW00014739,1993-08-24,0,84,66
USW00014739,1993-08-25,0,92,71
USW00014739,1993-08-26,0,95,72
USW00014739,1993-08-27,0,96,77
USW00014739,1993-08-28,0.04,96,76
USW00014739,1993-08-29,0,79,68
USW00014739,1993-08-30,0,80,66
USW00014739,1993-08-31,0,87,70
USW00014739,1993-09-01,0,84,65
USW00014739,1993-09-02,0,72,62
USW00014739,1993-09-03,0,93,67
USW00014739,1993-09-04,0.72,80,65
USW00014739,1993-09-05,0,75,63
USW00014739,1993-09-06,0,74,64
USW00014739,1993-09-07,0.27,70,63
USW00014739,1993-09-08,1.26,70,61
USW00014739,1993-09-09,0.02,73,62
USW00014739,1993-09-10,0.18,77,62
USW00014739,1993-09-11,0,70,56
USW00014739,1993-09-12,0,71,52
USW00014739,1993-09-13,0,84,60
USW00014739,1993-09-14,0,86,66
USW00014739,1993-09-15,0,91,69
USW00014739,1993-09-16,0.14,72,56
USW00014739,1993-09-17,0.1,60,56
USW00014739,1993-09-18,0.09,65,56
USW00014739,1993-09-19,0,69,50
USW00014739,1993-09-20,0,63,43
USW00014739,1993-09-21,0.07,60,50
USW00014739,1993-09-22,0.09,62,56
USW00014739,1993-09-23,0.03,72,55
USW00014739,1993-09-24,0,68,53
USW00014739,1993-09-25,0,72,48
USW00014739,1993-09-26,0.86,68,58
USW00014739,1993-09-27,0.81,76,58
USW00014739,1993-09-28,0,70,54
USW00014739,1993-09-29,0,65,49
USW00014739,1993-09-30,0,54,43
USW00014739,1993-10-01,0,62,40
USW00014739,1993-10-02,0,74,51
USW00014739,1993-10-03,0.32,63,47
USW00014739,1993-10-04,0,72,46
USW00014739,1993-10-05,0.05,60,44
USW00014739,1993-10-06,0,63,43
USW00014739,1993-10-07,0,73,53
USW00014739,1993-10-08,0,77,53
USW00014739,1993-10-09,0,67,53
USW00014739,1993-10-10,0,58,38
USW00014739,1993-10-11,0,47,34
USW00014739,1993-10-12,0.66,54,40
USW00014739,1993-10-13,0,53,40
USW00014739,1993-10-14,0,52,34
USW00014739,1993-10-15,0.1,54,46
USW00014739,1993-10-16,0,57,48
USW00014739,1993-10-17,0.01,57,49
USW00014739,1993-10-18,0,70,50
USW00014739,1993-10-19,0.03,60,45
USW00014739,1993-10-20,0.17,51,47
USW00014739,1993-10-21,0.51,70,48
USW00014739,1993-10-22,0,61,46
USW00014739,1993-10-23,0,57,42
USW00014739,1993-10-24,0,66,37
USW00014739,1993-10-25,0,65,48
USW00014739,1993-10-26,0,50,45
USW00014739,1993-10-27,0.33,52,47
USW00014739,1993-10-28,0,56,45
USW00014739,1993-10-29,0,60,40
USW00014739,1993-10-30,0.98,53,42
USW00014739,1993-10-31,0.45,49,38
USW00014739,1993-11-01,0.34,53,38
USW00014739,1993-11-02,0,49,36
USW00014739,1993-11-03,0,53,35
USW00014739,1993-11-04,0,55,42
USW00014739,1993-11-05,0.23,59,47
USW00014739,1993-11-06,0,62,43
USW00014739,1993-11-07,0,46,34
USW00014739,1993-11-08,0,47,33
USW00014739,1993-11-09,0,50,34
USW00014739,1993-11-10,0,55,35
USW00014739,1993-11-11,0,56,33
USW00014739,1993-11-12,0.01,56,38
USW00014739,1993-11-13,0,51,31
USW00014739,1993-11-14,0.04,71,51
USW00014739,1993-11-15,0.01,78,55
USW00014739,1993-11-16,0,58,44
USW00014739,1993-11-17,0.85,55,41
USW00014739,1993-11-18,0.16,53,39
USW00014739,1993-11-19,0.3,55,34
USW00014739,1993-11-20,0,56,34
USW00014739,1993-11-21,0,45,32
USW00014739,1993-11-22,0,62,40
USW00014739,1993-11-23,0,50,41
USW00014739,1993-11-24,0.04,57,31
USW00014739,1993-11-25,0,32,18
USW00014739,1993-11-26,0,46,24
USW00014739,1993-11-27,0,50,34
USW00014739,1993-11-28,0.88,62,50
USW00014739,1993-11-29,0,54,39
USW00014739,1993-11-30,0,44,30
USW00014739,1993-12-01,0,38,26
USW00014739,1993-12-02,0,43,28
USW00014739,1993-12-03,0,55,39
USW00014739,1993-12-04,0.2,46,39
USW00014739,1993-12-05,2.76,48,41
USW00014739,1993-12-06,0,43,37
USW00014739,1993-12-07,0,51,39
USW00014739,1993-12-08,0.01,43,34
USW00014739,1993-12-09,0,42,30
USW00014739,1993-12-10,0.04,53,36
USW00014739,1993-12-11,1.05,53,26
USW00014739,1993-12-12,0,40,25
USW00014739,1993-12-13,0.04,43,27
USW00014739,1993-12-14,0.13,43,35
USW00014739,1993-12-15,0.05,45,41
USW00014739,1993-12-16,0.01,42,31
USW00014739,1993-12-17,0,44,27
USW00014739,1993-12-18,0,41,29
USW00014739,1993-12-19,0.27,40,33
USW00014739,1993-12-20,0,43,35
USW00014739,1993-12-21,1.53,56,37
USW00014739,1993-12-22,0,43,32
USW00014739,1993-12-23,0,35,21
USW00014739,1993-12-24,0,34,15
USW00014739,1993-12-25,0.03,38,29
USW00014739,1993-12-26,0,29,11
USW00014739,1993-12-27,0,18,7
USW00014739,1993-12-28,0,30,12
USW00014739,1993-12-29,0.07,24,7
USW00014739,1993-12-30,0.41,29,15
USW00014739,1993-12-31,0,32,13
USW00014739,1994-01-01,0,47,22
USW00014739,1994-01-02,0.03,49,29
USW00014739,1994-01-03,0.07,33,23
USW00014739,1994-01-04,1.19,33,19
USW00014739,1994-01-05,0,30,16
USW00014739,1994-01-06,0.09,18,10
USW00014739,1994-01-07,0.5,21,11
USW00014739,1994-01-08,0.84,35,17
USW00014739,1994-01-09,0,28,14
USW00014739,1994-01-10,0,22,10
USW00014739,1994-01-11,0,34,7
USW00014739,1994-01-12,0.08,33,26
USW00014739,1994-01-13,0,37,28
USW00014739,1994-01-14,0.12,35,26
USW00014739,1994-01-15,0,27,2
USW00014739,1994-01-16,0,7,-4
USW00014739,1994-01-17,0.18,47,3
USW00014739,1994-01-18,1.04,46,6
USW00014739,1994-01-19,0,11,2
USW00014739,1994-01-20,0,15,3
USW00014739,1994-01-21,0,22,6
USW00014739,1994-01-22,0.01,29,11
USW00014739,1994-01-23,0.01,21,6
USW00014739,1994-01-24,0,42,21
USW00014739,1994-01-25,0,37,23
USW00014739,1994-01-26,0.09,24,2
USW00014739,1994-01-27,0.01,19,0
USW00014739,1994-01-28,0.96,54,18
USW00014739,1994-01-29,0,48,31
USW00014739,1994-01-30,0,31,17
USW00014739,1994-01-31,0,26,11
USW00014739,1994-02-01,0,24,14
USW00014739,1994-02-02,0,25,14
USW00014739,1994-02-03,0.05,34,16
USW00014739,1994-02-04,0,30,16
USW00014739,1994-02-05,0,44,24
USW00014739,1994-02-06,0,39,29
USW00014739,1994-02-07,0,38,18
USW00014739,1994-02-08,0.33,18,9
USW00014739,1994-02-09,0.67,23,8
USW00014739,1994-02-10,0,19,3
USW00014739,1994-02-11,0.66,28,9
USW00014739,1994-02-12,0.01,31,16
USW00014739,1994-02-13,0.06,37,29
USW00014739,1994-02-14,0,29,17
USW00014739,1994-02-15,0,28,13
USW00014739,1994-02-16,0,32,22
USW00014739,1994-02-17,0,40,18
USW00014739,1994-02-18,0,50,33
USW00014739,1994-02-19,0,52,29
USW00014739,1994-02-20,0,62,39
USW00014739,1994-02-21,0.14,50,45
USW00014739,1994-02-22,0,46,27
USW00014739,1994-02-23,0.55,31,24
USW00014739,1994-02-24,0.31,35,23
USW00014739,1994-02-25,0,30,22
USW00014739,1994-02-26,0.17,26,13
USW00014739,1994-02-27,0,26,9
USW00014739,1994-02-28,0,29,13
USW00014739,1994-03-01,0,34,18
USW00014739,1994-03-02,0,30,18
USW00014739,1994-03-03,1.32,35,29
USW00014739,1994-03-04,0.1,42,28
USW00014739,1994-03-05,0,44,32
USW00014739,1994-03-06,0,34,27
USW00014739,1994-03-07,0,39,32
USW00014739,1994-03-08,0.44,45,35
USW00014739,1994-03-09,0.19,36,28
USW00014739,1994-03-10,2.05,52,32
USW00014739,1994-03-11,0,42,28
USW00014739,1994-03-12,0,41,24
USW00014739,1994-03-13,0,49,32
USW00014739,1994-03-14,0,49,35
